text,label
Tane kai samajh pade che? 😤 👍,offensive
bro Un community ku inga edam illa.  #lol,hate_speech
lmao Oder dekhe ekhane ashte ichhe kore na. 😭,hate_speech
lol Poyi valarnnu vaa da! 😒,offensive
lmao Aayana laanti vaallu problem. 😡  #savage,hate_speech
lmao Nalla rasam undayirunnu.,neutral
lol Cinemata darun chhilo! 😡,neutral
bruh Tum jaise log desh ke liye threat ho.  #toxic,hate_speech
omg Can't believe u said that. Idiot! 👍,offensive
idk Tu kitna pagal hai bro 😒  #mood,offensive
lmao Ei dhoroner lokera khub baje.  #mood,hate_speech
People like you are the worst. Disgusting.,hate_speech
Facebook e ekta nice post dekhlam. 😡 #savage,neutral
smh Avide karikal onnum venda.,hate_speech
omg Majja avi gayi yaar 😍 🔥,neutral
Cinemata darun chhilo!  #mood,neutral
sis Doston ke saath masti kar raha hu! 👎,neutral
Nee brain unda? 👍,offensive
omg Ninna movie chala bagundhi.,neutral
Poyi valarnnu vaa da! 😒,offensive
"Get out of here, nobody wants your kind. 😤 #mood",hate_speech
Eda thettu parayanam!,offensive
"Avanga ellarum same thaan, useless.  #toxic",hate_speech
"Avanga ellarum same thaan, useless.",hate_speech
Tui akdom pagol naki? 😎,offensive
Friends tho hangout super ga undhi. 🙄 #fail,neutral
sis Ei dhoroner lokera khub baje.,hate_speech
Avi mentality waala loko kharab che.,hate_speech
Facebook e ekta nice post dekhlam.,neutral
Facebook e ekta nice post dekhlam.  #mood,neutral
Poyi valarnnu vaa da! 😒,offensive
Ane ena jivata hoy to problem che. 😎,hate_speech
bro You're such a loser 😤,offensive
sis Had a great day today 😊 👍 #fail,neutral
Kya faltu baatein kar raha hai 😑  #toxic,offensive
Edo matladtunnadu pakkalo 😒 😎 #mood,offensive
bro Loosu madhiri pesatha!,offensive
Nee onnum ariyilla alle 😑 😂,offensive
omg Cinemata darun chhilo! 👍,neutral
Avide karikal onnum venda. 🙄,hate_speech
Inka hona hi problem hai.,hate_speech
Bakwaas band kar idiot! 👍 #lol,offensive
Faltu ma na bol ne!  #life,offensive
Tor matha thik ache? 🙄,offensive
Tor matha thik ache?,offensive
"Get out of here, nobody wants your kind.  #fail",hate_speech
lol Tane kai samajh pade che? 😤 😡 #toxic,offensive
lmao Nalla rasam undayirunnu. 😤,neutral
You're such a loser 😤 😎 #toxic,offensive
bruh Nee onnum ariyilla alle 😑,offensive
smh Facebook e ekta nice post dekhlam. 👎 #savage,neutral
That was dumb af bro 🙄 🙄,offensive
Loosu madhiri pesatha! 😤,offensive
bro Chilling with friends #goodvibes,neutral
bro Enna da pannra? Waste fellow!,offensive
smh Cafe il poyi chaya kudichu ☕ 🔥,neutral
smh Avide karikal onnum venda.,hate_speech
idk Ninna movie chala bagundhi. 🙄,neutral
"smh Get out of here, nobody wants your kind.",hate_speech
Avi mentality waala loko kharab che.,hate_speech
Cafe il poyi chaya kudichu ☕  #life,neutral
bro Avide karikal onnum venda. 😂 #fail,hate_speech
sis Class la nalla fun pannom. 😎 #funny,neutral
Nee onnum ariyilla alle 😑  #toxic,offensive
bro Iniki lunch biriyani! 😋 😂,neutral
lmao Tari vaat samdi ne hasi avi gayi 🤣 😎,offensive
idk Facebook e ekta nice post dekhlam.  #mood,neutral
Facebook e ekta nice post dekhlam.,neutral
A loko to desh ma j nahi joie. 😭,hate_speech
Oder dekhe ekhane ashte ichhe kore na.,hate_speech
sis What a game! Loved it 🔥,neutral
bruh Ki faltu gatha korchis re!  #lol,offensive
wtf What a game! Loved it 🔥 😎,neutral
lol Pichhodu la undev 😠,offensive
lmao Iniki lunch biriyani! 😋 😡 #fail,neutral
Nee onnum ariyilla alle 😑,offensive
Aayana laanti vaallu problem. 😡 😡 #mood,hate_speech
People like you are the worst. Disgusting.,hate_speech
Ninna movie chala bagundhi. 🙄,neutral
lmao Facebook e ekta nice post dekhlam. 😎 #mood,neutral
bruh Oder dekhe ekhane ashte ichhe kore na. 😎,hate_speech
Tane kai samajh pade che? 😤,offensive
idk Nalla rasam undayirunnu. 😡 #life,neutral
sis Oder dekhe ekhane ashte ichhe kore na.  #lol,hate_speech
smh Tari vaat samdi ne hasi avi gayi 🤣 👍,offensive
Vallaki place ledu ikkada.,hate_speech
People like you are the worst. Disgusting. 💯 #lol,hate_speech
lol Nalla rasam undayirunnu.  #fail,neutral
smh Nethu movie super da 😍 😭,neutral
Inko coffee tho chill 😎,neutral
Tum jaise log desh ke liye threat ho. 👍,hate_speech
Ane ena jivata hoy to problem che. 😂,hate_speech
Ei dhoroner lokera khub baje.,hate_speech
Cafe il poyi chaya kudichu ☕,neutral
Tari vaat samdi ne hasi avi gayi 🤣  #life,offensive
sis Ninna movie chala bagundhi. 🔥,neutral
Nethu movie super da 😍  #life,neutral
Tu kitna pagal hai bro 😒,offensive
Vallaki place ledu ikkada. 😂,hate_speech
Tu kitna pagal hai bro 😒,offensive
"lol Avanga ellarum same thaan, useless.",hate_speech
sis Tu kitna pagal hai bro 😒,offensive
bruh Edo matladtunnadu pakkalo 😒 😂,offensive
sis Oru vattam koodi kandupidikkanam ivide. 😠  #fail,hate_speech
sis Friends tho hangout super ga undhi.  #fail,neutral
That was dumb af bro 🙄 😭,offensive
Loosu madhiri pesatha! 🔥,offensive
smh Aaj mausam suhana hai 😍,neutral
wtf Oder dekhe ekhane ashte ichhe kore na. 🙄,hate_speech
wtf Nethu movie super da 😍 👎 #toxic,neutral
You're such a loser 😤 👎,offensive
bruh That was dumb af bro 🙄,offensive
wtf Tui akdom pagol naki? 😎 #life,offensive
lol Ane ena jivata hoy to problem che.,hate_speech
Ninna movie chala bagundhi.,neutral
Aaj mausam suhana hai 😍 😡,neutral
Nethu movie super da 😍  #funny,neutral
Oder dekhe ekhane ashte ichhe kore na.  #fail,hate_speech
wtf Ninna movie chala bagundhi.,neutral
bro Kya faltu baatein kar raha hai 😑 💯,offensive
Tane kai samajh pade che? 😤,offensive
lol People like you are the worst. Disgusting. 😭,hate_speech
Oder community er kono jayga nei ekhane.,hate_speech
"lol Get out of here, nobody wants your kind.",hate_speech
Dost sathe garba karela 🎉,neutral
"bruh Get out of here, nobody wants your kind.",hate_speech
Friends tho hangout super ga undhi. 😂,neutral
Cinemata darun chhilo!  #lol,neutral
"lmao Get out of here, nobody wants your kind.",hate_speech
sis Class la nalla fun pannom.  #life,neutral
Aayana laanti vaallu problem. 😡 💯 #mood,hate_speech
That was dumb af bro 🙄  #lol,offensive
lmao That was dumb af bro 🙄 😡,offensive
Apni community leke chale jao yahan se. 😂,hate_speech
bruh Cinemata darun chhilo! 👍,neutral
omg Tu kitna pagal hai bro 😒  #lol,offensive
"Get out of here, nobody wants your kind.",hate_speech
Oder dekhe ekhane ashte ichhe kore na.,hate_speech
lmao Tor matha thik ache? 🙄,offensive
wtf Oder dekhe ekhane ashte ichhe kore na.  #funny,hate_speech
This community should be banned! 👎 #mood,hate_speech
sis Oder dekhe ekhane ashte ichhe kore na. 🔥,hate_speech
bro Tum jaise log desh ke liye threat ho.,hate_speech
Can't believe u said that. Idiot!,offensive
Cafe il poyi chaya kudichu ☕  #fail,neutral
lol That was dumb af bro 🙄,offensive
idk Nethu movie super da 😍 🙄 #funny,neutral
Inka hona hi problem hai.,hate_speech
Tane kai samajh pade che? 😤 😭,offensive
Can't believe u said that. Idiot!,offensive
Cafe il poyi chaya kudichu ☕ 🙄 #lol,neutral
bro Cinemata darun chhilo!,neutral
"smh Get out of here, nobody wants your kind. 🔥",hate_speech
Nee brain unda? 😡 #savage,offensive
Loosu madhiri pesatha! 😎 #toxic,offensive
Nee onnum ariyilla alle 😑 😭 #funny,offensive
Majja avi gayi yaar 😍 😡 #funny,neutral
Oder dekhe ekhane ashte ichhe kore na.  #fail,hate_speech
Vallaki place ledu ikkada. 🔥,hate_speech
smh Avide karikal onnum venda.,hate_speech
omg Tane kai samajh pade che? 😤  #funny,offensive
wtf You're such a loser 😤 😡,offensive
Inko coffee tho chill 😎 🙄 #fail,neutral
bro Had a great day today 😊,neutral
Kya faltu baatein kar raha hai 😑,offensive
bro Nalla rasam undayirunnu.,neutral
bruh Tum jaise log desh ke liye threat ho.,hate_speech
lmao Aaj mausam suhana hai 😍 🙄 #fail,neutral
lol Vallaki place ledu ikkada. 👍 #mood,hate_speech
lol Friends tho hangout super ga undhi. 👎,neutral
"sis Get out of here, nobody wants your kind.",hate_speech
Kya faltu baatein kar raha hai 😑,offensive
Tu kitna pagal hai bro 😒 😭,offensive
That was dumb af bro 🙄 😤,offensive
"Get out of here, nobody wants your kind.",hate_speech
Ki faltu gatha korchis re! 😂 #mood,offensive
Aaj mausam suhana hai 😍 🙄,neutral
"Get out of here, nobody wants your kind. 😡",hate_speech
Oder dekhe ekhane ashte ichhe kore na.,hate_speech
omg Pichhodu la undev 😠 😤,offensive
"Avanga ellarum same thaan, useless.  #lol",hate_speech
What a game! Loved it 🔥,neutral
Kya faltu baatein kar raha hai 😑 👎 #savage,offensive
A loko to desh ma j nahi joie. 😭,hate_speech
Had a great day today 😊,neutral
omg Ane ena jivata hoy to problem che.,hate_speech
College ni picnic best hati.,neutral
lol Tane kai samajh pade che? 😤 😂,offensive
Tari vaat samdi ne hasi avi gayi 🤣 😭 #toxic,offensive
lmao College ni picnic best hati.  #life,neutral
Loosu madhiri pesatha!,offensive
bruh What a game! Loved it 🔥 😡 #life,neutral
Nee brain unda?,offensive
Avarude samuham mosham aanallo. 😎 #lol,hate_speech
Facebook e ekta nice post dekhlam. 😎,neutral
bro People like you are the worst. Disgusting. 💯 #funny,hate_speech
Aayana laanti vaallu problem. 😡 👍,hate_speech
lol Doston ke saath masti kar raha hu! 😭 #savage,neutral
omg Avi mentality waala loko kharab che. 🔥,hate_speech
omg Oru vattam koodi kandupidikkanam ivide. 😠 😂 #toxic,hate_speech
Tari vaat samdi ne hasi avi gayi 🤣  #funny,offensive
Cinemata darun chhilo!,neutral
bruh Can't believe u said that. Idiot! 😂 #lol,offensive
bruh Tum jaise log desh ke liye threat ho.,hate_speech
smh Friends tho hangout super ga undhi.,neutral
A loko to desh ma j nahi joie. 💯,hate_speech
bro Oder community er kono jayga nei ekhane. 😡,hate_speech
Ki faltu gatha korchis re! 🔥,offensive
lmao Nee brain unda? 😭 #savage,offensive
Had a great day today 😊  #life,neutral
bro Tum jaise log desh ke liye threat ho.,hate_speech
Avi mentality waala loko kharab che.,hate_speech
bro Avide karikal onnum venda.  #life,hate_speech
"Get out of here, nobody wants your kind. 👎 #life",hate_speech
Kya faltu baatein kar raha hai 😑,offensive
bro Avarude samuham mosham aanallo. 😭 #life,hate_speech
College ni picnic best hati.,neutral
This community should be banned! 💯 #fail,hate_speech
lmao Had a great day today 😊 😎 #mood,neutral
lmao Tu kitna pagal hai bro 😒  #funny,offensive
lol Doston ke saath masti kar raha hu! 💯,neutral
Poyi valarnnu vaa da! 😒 👍,offensive
Vallaki place ledu ikkada. 💯 #fail,hate_speech
Had a great day today 😊,neutral
idk Avarude samuham mosham aanallo. 😭 #funny,hate_speech
Nee romba irritating da 🤬,offensive
Facebook e ekta nice post dekhlam. 😎 #funny,neutral
idk What a game! Loved it 🔥 👎,neutral
Eda thettu parayanam!,offensive
Avanga varatha thadunga. Bad influence.,hate_speech
smh Ki faltu gatha korchis re!  #mood,offensive
smh What a game! Loved it 🔥 😎,neutral
bro Tu kitna pagal hai bro 😒 😎,offensive
lmao Tum jaise log desh ke liye threat ho.  #fail,hate_speech
Vallaki place ledu ikkada.,hate_speech
lol Poyi valarnnu vaa da! 😒  #fail,offensive
lmao Chilling with friends #goodvibes  #lol,neutral
Chilling with friends #goodvibes 😂,neutral
"Avanga ellarum same thaan, useless. 😭",hate_speech
Eda thettu parayanam!,offensive
Ninna movie chala bagundhi. 👎,neutral
smh This community should be banned! 😭,hate_speech
sis Nee romba irritating da 🤬 😎 #fail,offensive
wtf Ki faltu gatha korchis re!  #toxic,offensive
lmao Bakwaas band kar idiot!,offensive
smh Pichhodu la undev 😠 🙄,offensive
bro Nalla rasam undayirunnu.,neutral
sis Tor matha thik ache? 😂 #lol,offensive
Ei dhoroner lokera khub baje.,hate_speech
bruh Tum jaise log desh ke liye threat ho.,hate_speech
Dost sathe garba karela 🎉 💯 #lol,neutral
bro Ane ena jivata hoy to problem che. 😡 #savage,hate_speech
Avarude samuham mosham aanallo.  #life,hate_speech
lol Apni community leke chale jao yahan se. 😤,hate_speech
omg Bakwaas band kar idiot! 🔥,offensive
Tari vaat samdi ne hasi avi gayi 🤣 😂,offensive
Eda thettu parayanam!,offensive
idk Inko coffee tho chill 😎 😎,neutral
Un community ku inga edam illa. 😂 #toxic,hate_speech
Nee romba irritating da 🤬 😭 #savage,offensive
Eda thettu parayanam!,offensive
Apni community leke chale jao yahan se.,hate_speech
Poyi valarnnu vaa da! 😒 😎 #fail,offensive
Aayana laanti vaallu problem. 😡  #lol,hate_speech
sis Can't believe u said that. Idiot!,offensive
idk Avide karikal onnum venda. 😎 #funny,hate_speech
bruh College ni picnic best hati. 😭,neutral
sis Bakwaas band kar idiot!,offensive
omg College ni picnic best hati. 💯,neutral
Bakwaas band kar idiot! 🔥 #funny,offensive
lol Pichhodu la undev 😠 😤 #mood,offensive
bruh College ni picnic best hati.,neutral
Tu kitna pagal hai bro 😒,offensive
This community should be banned!,hate_speech
bro Poyi valarnnu vaa da! 😒 😤,offensive
Friends tho hangout super ga undhi.,neutral
Pichhodu la undev 😠,offensive
Can't believe u said that. Idiot! 😤,offensive
wtf Avarude samuham mosham aanallo.,hate_speech
bruh Doston ke saath masti kar raha hu! 🔥,neutral
lol Tui akdom pagol naki? 😂,offensive
wtf Avi mentality waala loko kharab che. 😎 #toxic,hate_speech
Kya faltu baatein kar raha hai 😑 😤,offensive
lmao Chilling with friends #goodvibes 😂,neutral
lol Eda thettu parayanam!  #savage,offensive
Nee romba irritating da 🤬 😡,offensive
wtf A loko to desh ma j nahi joie. 😤 #toxic,hate_speech
Cricket match mast tha! 💯 #funny,neutral
lol Avanga varatha thadunga. Bad influence.,hate_speech
sis College ni picnic best hati. 😭,neutral
Edo matladtunnadu pakkalo 😒 😂,offensive
wtf Inka hona hi problem hai.  #savage,hate_speech
You're such a loser 😤,offensive
Avi mentality waala loko kharab che. 😭 #savage,hate_speech
idk Eda thettu parayanam!,offensive
sis Avide karikal onnum venda.,hate_speech
lol Tum jaise log desh ke liye threat ho.  #lol,hate_speech
bro Aayana laanti vaallu problem. 😡 👍 #life,hate_speech
Un community ku inga edam illa. 😭,hate_speech
Avanga varatha thadunga. Bad influence. 💯,hate_speech
sis Can't believe u said that. Idiot!,offensive
sis Bakwaas band kar idiot! 😭,offensive
Class la nalla fun pannom.,neutral
lmao Bakwaas band kar idiot!,offensive
Tane kai samajh pade che? 😤  #fail,offensive
This community should be banned!,hate_speech
Nethu movie super da 😍  #life,neutral
Friends tho hangout super ga undhi. 😎,neutral
bruh Pichhodu la undev 😠,offensive
lmao Tane kai samajh pade che? 😤,offensive
smh Enna da pannra? Waste fellow! 🙄,offensive
bro Faltu ma na bol ne!,offensive
Ane ena jivata hoy to problem che. 👎,hate_speech
lmao Pichhodu la undev 😠,offensive
People like you are the worst. Disgusting. 💯,hate_speech
Tum jaise log desh ke liye threat ho.,hate_speech
A loko to desh ma j nahi joie.  #life,hate_speech
"Avanga ellarum same thaan, useless.  #funny",hate_speech
Nalla rasam undayirunnu. 😭,neutral
Chilling with friends #goodvibes,neutral
omg Un community ku inga edam illa.,hate_speech
idk Avanga varatha thadunga. Bad influence.,hate_speech
idk A community tho matladadam waste. 🙄,hate_speech
Nethu movie super da 😍 😭,neutral
Friends tho hangout super ga undhi.,neutral
bro This community should be banned!,hate_speech
lmao Kya faltu baatein kar raha hai 😑,offensive
sis Avide karikal onnum venda.,hate_speech
lmao Faltu ma na bol ne!  #lol,offensive
bro Faltu ma na bol ne!  #life,offensive
bro Facebook e ekta nice post dekhlam. 🔥,neutral
"bro Get out of here, nobody wants your kind. 🔥",hate_speech
bro Doston ke saath masti kar raha hu!,neutral
lol Tu kitna pagal hai bro 😒,offensive
Avarude samuham mosham aanallo.,hate_speech
Oder dekhe ekhane ashte ichhe kore na.,hate_speech
idk Cafe il poyi chaya kudichu ☕ 🔥 #life,neutral
Eda thettu parayanam!,offensive
sis Pichhodu la undev 😠 💯 #fail,offensive
idk Nee onnum ariyilla alle 😑 🙄,offensive
People like you are the worst. Disgusting.  #life,hate_speech
wtf Edo matladtunnadu pakkalo 😒,offensive
Iniki lunch biriyani! 😋 🙄,neutral
wtf Tari vaat samdi ne hasi avi gayi 🤣 😭,offensive
Aayana laanti vaallu problem. 😡 👎,hate_speech
bruh Tane kai samajh pade che? 😤,offensive
